nsd_id	title	year	pubs
443256	Journal of Marketing	2005	41
443256	Journal of Marketing	2006	18
443256	Journal of Marketing	2007	12
443256	Journal of Marketing	2008	28
443256	Journal of Marketing	2009	46
443256	Journal of Marketing	2010	12
443256	Journal of Marketing	2011	61
443256	Journal of Marketing	2012	52
443256	Journal of Marketing	2013	47
443256	Journal of Marketing	2014	39
443256	Journal of Marketing	2015	44
443256	Journal of Marketing	2016	52
443256	Journal of Marketing	2017	45
443256	Journal of Marketing	2018	6591
443257	Journal of Marketing Communications	2002	3694
443257	Journal of Marketing Communications	2003	84
443257	Journal of Marketing Communications	2004	348
443257	Journal of Marketing Communications	2005	34
443257	Journal of Marketing Communications	2006	72
443257	Journal of Marketing Communications	2007	52
443257	Journal of Marketing Communications	2008	21
443257	Journal of Marketing Communications	2009	28
443257	Journal of Marketing Communications	2010	48
443257	Journal of Marketing Communications	2011	23
443257	Journal of Marketing Communications	2012	29
443257	Journal of Marketing Communications	2013	46
443257	Journal of Marketing Communications	2014	61
443257	Journal of Marketing Communications	2015	30
443257	Journal of Marketing Communications	2016	47
443257	Journal of Marketing Communications	2017	35
443257	Journal of Marketing Communications	2018	50
443259	Journal of Marketing Management	2003	56
443259	Journal of Marketing Management	2004	108
443259	Journal of Marketing Management	2005	109
443259	Journal of Marketing Management	2006	50
443259	Journal of Marketing Management	2007	35
443259	Journal of Marketing Management	2008	254
443259	Journal of Marketing Management	2009	63
443259	Journal of Marketing Management	2010	650
443259	Journal of Marketing Management	2011	86
443259	Journal of Marketing Management	2012	122
443259	Journal of Marketing Management	2013	111
443259	Journal of Marketing Management	2014	105
443259	Journal of Marketing Management	2015	84
443259	Journal of Marketing Management	2016	77
443259	Journal of Marketing Management	2017	88
443259	Journal of Marketing Management	2018	69
443265	Journal of material culture	2003	360
443265	Journal of material culture	2004	161
443265	Journal of material culture	2005	16
443265	Journal of material culture	2006	19
443265	Journal of material culture	2007	73
443265	Journal of material culture	2008	17
443265	Journal of material culture	2009	70
443265	Journal of material culture	2010	21
443265	Journal of material culture	2011	26
443265	Journal of material culture	2012	22
443265	Journal of material culture	2013	27
443265	Journal of material culture	2014	20
443265	Journal of material culture	2015	28
443265	Journal of material culture	2016	21
443265	Journal of material culture	2017	41
443265	Journal of material culture	2018	26
443294	Journal of Mathematics Teacher Education	2004	5
443294	Journal of Mathematics Teacher Education	2005	22
443294	Journal of Mathematics Teacher Education	2006	32
443294	Journal of Mathematics Teacher Education	2007	43
443294	Journal of Mathematics Teacher Education	2008	26
443294	Journal of Mathematics Teacher Education	2009	42
443294	Journal of Mathematics Teacher Education	2010	27
443294	Journal of Mathematics Teacher Education	2011	34
443294	Journal of Mathematics Teacher Education	2012	31
443294	Journal of Mathematics Teacher Education	2013	34
443294	Journal of Mathematics Teacher Education	2014	30
443294	Journal of Mathematics Teacher Education	2015	44
443294	Journal of Mathematics Teacher Education	2016	21
443294	Journal of Mathematics Teacher Education	2017	35
443294	Journal of Mathematics Teacher Education	2018	24
443302	Journal of Medical Ethics	2011	84
443302	Journal of Medical Ethics	2012	257
443302	Journal of Medical Ethics	2013	329
443302	Journal of Medical Ethics	2014	191
443302	Journal of Medical Ethics	2015	162
443302	Journal of Medical Ethics	2016	278
443302	Journal of Medical Ethics	2017	190
443302	Journal of Medical Ethics	2018	174
443314	Journal of medieval and early modern studies	2005	143
443314	Journal of medieval and early modern studies	2006	39
443314	Journal of medieval and early modern studies	2007	31
443314	Journal of medieval and early modern studies	2008	28
443314	Journal of medieval and early modern studies	2009	30
443314	Journal of medieval and early modern studies	2010	27
443314	Journal of medieval and early modern studies	2011	28
443314	Journal of medieval and early modern studies	2012	34
443314	Journal of medieval and early modern studies	2013	31
443314	Journal of medieval and early modern studies	2014	37
443314	Journal of medieval and early modern studies	2015	30
443314	Journal of medieval and early modern studies	2016	30
443314	Journal of medieval and early modern studies	2017	31
443314	Journal of medieval and early modern studies	2018	28
443315	Journal of Medieval Latin	2015	647
443315	Journal of Medieval Latin	2017	40
443315	Journal of Medieval Latin	2018	21
443339	Journal of Modern Italian Studies	2002	2274
443339	Journal of Modern Italian Studies	2003	282
443339	Journal of Modern Italian Studies	2004	348
443339	Journal of Modern Italian Studies	2005	108
443339	Journal of Modern Italian Studies	2006	73
443339	Journal of Modern Italian Studies	2007	39
443339	Journal of Modern Italian Studies	2008	48
443339	Journal of Modern Italian Studies	2009	67
443339	Journal of Modern Italian Studies	2010	78
443339	Journal of Modern Italian Studies	2011	244
443339	Journal of Modern Italian Studies	2012	93
443339	Journal of Modern Italian Studies	2013	117
443339	Journal of Modern Italian Studies	2014	107
443339	Journal of Modern Italian Studies	2015	59
443339	Journal of Modern Italian Studies	2016	120
443339	Journal of Modern Italian Studies	2017	82
443339	Journal of Modern Italian Studies	2018	62
443341	Journal of Modern Literature	2007	238
443341	Journal of Modern Literature	2008	46
443341	Journal of Modern Literature	2009	89
443357	Journal of Moral Education	2002	3712
443357	Journal of Moral Education	2003	494
443357	Journal of Moral Education	2004	548
443357	Journal of Moral Education	2005	407
443357	Journal of Moral Education	2006	237
443357	Journal of Moral Education	2007	901
443357	Journal of Moral Education	2008	37
443357	Journal of Moral Education	2009	58
443357	Journal of Moral Education	2010	62
443357	Journal of Moral Education	2011	55
443357	Journal of Moral Education	2012	59
443357	Journal of Moral Education	2013	40
443357	Journal of Moral Education	2014	54
443357	Journal of Moral Education	2015	38
443357	Journal of Moral Education	2016	45
443357	Journal of Moral Education	2017	49
443357	Journal of Moral Education	2018	48
443359	Journal of Motor Behavior	2007	498
443359	Journal of Motor Behavior	2008	64
443359	Journal of Motor Behavior	2009	297
443359	Journal of Motor Behavior	2010	256
443359	Journal of Motor Behavior	2011	58
443359	Journal of Motor Behavior	2012	58
443359	Journal of Motor Behavior	2013	763
443359	Journal of Motor Behavior	2014	87
443359	Journal of Motor Behavior	2015	77
443359	Journal of Motor Behavior	2016	86
443359	Journal of Motor Behavior	2017	94
443359	Journal of Motor Behavior	2018	54
443370	Journal of music theory	2016	15
443370	Journal of music theory	2017	5
443370	Journal of music theory	2018	11
443371	The Journal of music therapy	2013	1352
443371	The Journal of music therapy	2014	50
443371	The Journal of music therapy	2015	41
443371	The Journal of music therapy	2016	33
443371	The Journal of music therapy	2017	18
443371	The Journal of music therapy	2018	24
443372	The Journal of musicological research	2003	31
443372	The Journal of musicological research	2004	58
443372	The Journal of musicological research	2005	117
443372	The Journal of musicological research	2006	41
443372	The Journal of musicological research	2007	37
443372	The Journal of musicological research	2008	317
443372	The Journal of musicological research	2009	42
443372	The Journal of musicological research	2010	24
443372	The Journal of musicological research	2011	28
443372	The Journal of musicological research	2012	32
443372	The Journal of musicological research	2013	27
443372	The Journal of musicological research	2014	19
443372	The Journal of musicological research	2015	33
443372	The Journal of musicological research	2016	41
443372	The Journal of musicological research	2017	25
443372	The Journal of musicological research	2018	21
443373	The Journal of musicology (St. Joseph, Mich.)	2004	50
443373	The Journal of musicology (St. Joseph, Mich.)	2005	23
443373	The Journal of musicology (St. Joseph, Mich.)	2006	34
443373	The Journal of musicology (St. Joseph, Mich.)	2007	618
443373	The Journal of musicology (St. Joseph, Mich.)	2008	26
443373	The Journal of musicology (St. Joseph, Mich.)	2009	30
443373	The Journal of musicology (St. Joseph, Mich.)	2010	32
443373	The Journal of musicology (St. Joseph, Mich.)	2011	26
443373	The Journal of musicology (St. Joseph, Mich.)	2012	406
443373	The Journal of musicology (St. Joseph, Mich.)	2013	42
443373	The Journal of musicology (St. Joseph, Mich.)	2014	30
443373	The Journal of musicology (St. Joseph, Mich.)	2015	23
443373	The Journal of musicology (St. Joseph, Mich.)	2016	19
443373	The Journal of musicology (St. Joseph, Mich.)	2017	16
443373	The Journal of musicology (St. Joseph, Mich.)	2018	20
443405	Journal of New Music Research	2003	6
443405	Journal of New Music Research	2005	174
443405	Journal of New Music Research	2006	60
443405	Journal of New Music Research	2007	17
443405	Journal of New Music Research	2008	167
443405	Journal of New Music Research	2009	34
443405	Journal of New Music Research	2010	23
443405	Journal of New Music Research	2011	41
443405	Journal of New Music Research	2012	28
443405	Journal of New Music Research	2013	24
443405	Journal of New Music Research	2014	41
443405	Journal of New Music Research	2015	20
443405	Journal of New Music Research	2016	37
443405	Journal of New Music Research	2017	27
443405	Journal of New Music Research	2018	34
443417	Journal of nonverbal behavior	2004	20
443417	Journal of nonverbal behavior	2005	412
443417	Journal of nonverbal behavior	2006	26
443417	Journal of nonverbal behavior	2007	17
443417	Journal of nonverbal behavior	2008	21
443417	Journal of nonverbal behavior	2009	17
443417	Journal of nonverbal behavior	2010	19
443417	Journal of nonverbal behavior	2011	23
443417	Journal of nonverbal behavior	2012	18
443417	Journal of nonverbal behavior	2013	29
443417	Journal of nonverbal behavior	2014	35
443417	Journal of nonverbal behavior	2015	21
443417	Journal of nonverbal behavior	2016	20
443417	Journal of nonverbal behavior	2017	24
443417	Journal of nonverbal behavior	2018	21
443443	Journal of Occupational and Organizational Psychology	2006	1
443443	Journal of Occupational and Organizational Psychology	2018	5
443445	Journal of Occupational Health Psychology	2003	93
443445	Journal of Occupational Health Psychology	2004	90
443445	Journal of Occupational Health Psychology	2005	5111
443445	Journal of Occupational Health Psychology	2006	139
443445	Journal of Occupational Health Psychology	2007	201
443445	Journal of Occupational Health Psychology	2008	108
443445	Journal of Occupational Health Psychology	2009	289
443445	Journal of Occupational Health Psychology	2010	433
443445	Journal of Occupational Health Psychology	2011	749
443445	Journal of Occupational Health Psychology	2012	655
443445	Journal of Occupational Health Psychology	2013	611
443445	Journal of Occupational Health Psychology	2014	1203
443445	Journal of Occupational Health Psychology	2015	913
443445	Journal of Occupational Health Psychology	2016	856
443445	Journal of Occupational Health Psychology	2017	630
443445	Journal of Occupational Health Psychology	2018	484
443466	Journal of Organizational Behavior	2002	1281
443466	Journal of Organizational Behavior	2003	56
443466	Journal of Organizational Behavior	2004	38
443466	Journal of Organizational Behavior	2005	180
443466	Journal of Organizational Behavior	2006	80
443466	Journal of Organizational Behavior	2007	822
443466	Journal of Organizational Behavior	2008	62
443466	Journal of Organizational Behavior	2009	43
443466	Journal of Organizational Behavior	2010	8
443466	Journal of Organizational Behavior	2014	9
443466	Journal of Organizational Behavior	2018	9
443467	Journal of organizational behavior management	2003	48
443467	Journal of organizational behavior management	2004	7
443467	Journal of organizational behavior management	2005	64
443467	Journal of organizational behavior management	2006	238
443467	Journal of organizational behavior management	2007	80
443467	Journal of organizational behavior management	2008	121
443467	Journal of organizational behavior management	2009	22
443467	Journal of organizational behavior management	2010	30
443467	Journal of organizational behavior management	2011	26
443467	Journal of organizational behavior management	2012	31
443467	Journal of organizational behavior management	2013	24
443467	Journal of organizational behavior management	2014	27
443467	Journal of organizational behavior management	2015	20
443467	Journal of organizational behavior management	2016	23
443467	Journal of organizational behavior management	2017	29
443467	Journal of organizational behavior management	2018	17
443480	Journal of Pacific History	2002	1409
443480	Journal of Pacific History	2003	100
443480	Journal of Pacific History	2004	325
443480	Journal of Pacific History	2005	172
443480	Journal of Pacific History	2006	101
443480	Journal of Pacific History	2007	54
443480	Journal of Pacific History	2008	873
443480	Journal of Pacific History	2009	27
443480	Journal of Pacific History	2010	30
443480	Journal of Pacific History	2011	55
443480	Journal of Pacific History	2012	72
443480	Journal of Pacific History	2013	69
443480	Journal of Pacific History	2014	67
443480	Journal of Pacific History	2015	70
443480	Journal of Pacific History	2016	71
443480	Journal of Pacific History	2017	81
443480	Journal of Pacific History	2018	66
443500	Journal of Pediatric Psychology	2004	81
443500	Journal of Pediatric Psychology	2005	158
443500	Journal of Pediatric Psychology	2006	80
443500	Journal of Pediatric Psychology	2007	1805
443500	Journal of Pediatric Psychology	2008	142
443500	Journal of Pediatric Psychology	2009	142
443500	Journal of Pediatric Psychology	2010	121
443500	Journal of Pediatric Psychology	2011	128
443500	Journal of Pediatric Psychology	2012	162
443500	Journal of Pediatric Psychology	2013	144
443500	Journal of Pediatric Psychology	2014	164
443500	Journal of Pediatric Psychology	2015	167
443500	Journal of Pediatric Psychology	2016	290
443500	Journal of Pediatric Psychology	2017	168
443500	Journal of Pediatric Psychology	2018	111
443502	Journal of Pension Economics and Finance	2002	80
443502	Journal of Pension Economics and Finance	2003	13
443502	Journal of Pension Economics and Finance	2004	36
443502	Journal of Pension Economics and Finance	2005	35
443502	Journal of Pension Economics and Finance	2006	21
443502	Journal of Pension Economics and Finance	2007	65
443502	Journal of Pension Economics and Finance	2008	60
443502	Journal of Pension Economics and Finance	2009	50
443502	Journal of Pension Economics and Finance	2010	47
443502	Journal of Pension Economics and Finance	2011	67
443502	Journal of Pension Economics and Finance	2012	52
443502	Journal of Pension Economics and Finance	2013	51
443502	Journal of Pension Economics and Finance	2014	42
443502	Journal of Pension Economics and Finance	2015	51
443502	Journal of Pension Economics and Finance	2016	33
443502	Journal of Pension Economics and Finance	2017	43
443502	Journal of Pension Economics and Finance	2018	40
443509	Journal of Personality	2002	44
443509	Journal of Personality	2003	207
443509	Journal of Personality	2004	40
443509	Journal of Personality	2005	75
443509	Journal of Personality	2006	2276
443509	Journal of Personality	2007	57
443509	Journal of Personality	2008	55
443509	Journal of Personality	2009	61
443509	Journal of Personality	2010	51
443509	Journal of Personality	2016	3
443509	Journal of Personality	2017	13
443509	Journal of Personality	2018	49
443529	Journal of Phenomenological Psychology	2002	90
443529	Journal of Phenomenological Psychology	2006	7
443530	Journal of Philosophical Logic	2002	301
443530	Journal of Philosophical Logic	2003	96
443530	Journal of Philosophical Logic	2004	600
443530	Journal of Philosophical Logic	2005	138
443530	Journal of Philosophical Logic	2006	29
443530	Journal of Philosophical Logic	2007	36
443530	Journal of Philosophical Logic	2008	27
443530	Journal of Philosophical Logic	2009	24
443530	Journal of Philosophical Logic	2010	45
443530	Journal of Philosophical Logic	2011	53
443530	Journal of Philosophical Logic	2012	37
443530	Journal of Philosophical Logic	2013	53
443530	Journal of Philosophical Logic	2014	29
443530	Journal of Philosophical Logic	2015	44
443530	Journal of Philosophical Logic	2016	31
443530	Journal of Philosophical Logic	2017	34
443530	Journal of Philosophical Logic	2018	43
443553	Journal of Pidgin and Creole Languages	2007	1127
443553	Journal of Pidgin and Creole Languages	2008	62
443553	Journal of Pidgin and Creole Languages	2009	108
443553	Journal of Pidgin and Creole Languages	2010	1286
443553	Journal of Pidgin and Creole Languages	2011	94
443553	Journal of Pidgin and Creole Languages	2012	49
443553	Journal of Pidgin and Creole Languages	2013	71
443553	Journal of Pidgin and Creole Languages	2014	38
443553	Journal of Pidgin and Creole Languages	2015	27
443553	Journal of Pidgin and Creole Languages	2016	31
443553	Journal of Pidgin and Creole Languages	2017	30
443553	Journal of Pidgin and Creole Languages	2018	27
443588	Journal of Positive Behavior Interventions	2007	274
443588	Journal of Positive Behavior Interventions	2008	45
443588	Journal of Positive Behavior Interventions	2009	27
443588	Journal of Positive Behavior Interventions	2010	19
443588	Journal of Positive Behavior Interventions	2011	26
443588	Journal of Positive Behavior Interventions	2012	36
443588	Journal of Positive Behavior Interventions	2013	29
443588	Journal of Positive Behavior Interventions	2014	17
443588	Journal of Positive Behavior Interventions	2015	28
443588	Journal of Positive Behavior Interventions	2016	19
443588	Journal of Positive Behavior Interventions	2017	23
443588	Journal of Positive Behavior Interventions	2018	24
443600	Journal of Product Innovation Management	2003	551
443600	Journal of Product Innovation Management	2004	66
443600	Journal of Product Innovation Management	2005	65
443600	Journal of Product Innovation Management	2006	88
443600	Journal of Product Innovation Management	2007	60
443600	Journal of Product Innovation Management	2008	69
443600	Journal of Product Innovation Management	2009	83
443600	Journal of Product Innovation Management	2010	41
443600	Journal of Product Innovation Management	2017	7
443600	Journal of Product Innovation Management	2018	13
443619	Journal of Psycholinguistic Research	2004	24
443619	Journal of Psycholinguistic Research	2005	741
443619	Journal of Psycholinguistic Research	2006	40
443619	Journal of Psycholinguistic Research	2007	29
443619	Journal of Psycholinguistic Research	2008	25
443619	Journal of Psycholinguistic Research	2009	52
443619	Journal of Psycholinguistic Research	2010	19
443619	Journal of Psycholinguistic Research	2011	32
443619	Journal of Psycholinguistic Research	2012	36
443619	Journal of Psycholinguistic Research	2013	49
443619	Journal of Psycholinguistic Research	2014	66
443619	Journal of Psycholinguistic Research	2015	63
443619	Journal of Psycholinguistic Research	2016	61
443619	Journal of Psycholinguistic Research	2017	80
443619	Journal of Psycholinguistic Research	2018	69
443624	Journal of Psychopathology and Behavioral Assessment	2005	614
443624	Journal of Psychopathology and Behavioral Assessment	2006	48
443624	Journal of Psychopathology and Behavioral Assessment	2007	30
443624	Journal of Psychopathology and Behavioral Assessment	2008	49
443624	Journal of Psychopathology and Behavioral Assessment	2009	58
443624	Journal of Psychopathology and Behavioral Assessment	2010	36
443624	Journal of Psychopathology and Behavioral Assessment	2011	58
443624	Journal of Psychopathology and Behavioral Assessment	2012	65
443624	Journal of Psychopathology and Behavioral Assessment	2013	65
443624	Journal of Psychopathology and Behavioral Assessment	2014	75
443624	Journal of Psychopathology and Behavioral Assessment	2015	56
443624	Journal of Psychopathology and Behavioral Assessment	2016	53
443624	Journal of Psychopathology and Behavioral Assessment	2017	58
443624	Journal of Psychopathology and Behavioral Assessment	2018	68
443625	Journal of Psychopharmacology	2003	753
443625	Journal of Psychopharmacology	2004	533
443625	Journal of Psychopharmacology	2005	157
443625	Journal of Psychopharmacology	2006	171
443625	Journal of Psychopharmacology	2007	887
443625	Journal of Psychopharmacology	2008	363
443625	Journal of Psychopharmacology	2009	444
443625	Journal of Psychopharmacology	2010	171
443625	Journal of Psychopharmacology	2011	123
443625	Journal of Psychopharmacology	2012	122
443625	Journal of Psychopharmacology	2013	139
443625	Journal of Psychopharmacology	2014	117
443625	Journal of Psychopharmacology	2015	145
443625	Journal of Psychopharmacology	2016	155
443625	Journal of Psychopharmacology	2017	232
443625	Journal of Psychopharmacology	2018	145
443629	Journal of public administration research and theory	2003	36
443629	Journal of public administration research and theory	2004	63
443629	Journal of public administration research and theory	2005	38
443629	Journal of public administration research and theory	2006	40
443629	Journal of public administration research and theory	2007	44
443629	Journal of public administration research and theory	2008	30
443629	Journal of public administration research and theory	2009	69
443629	Journal of public administration research and theory	2010	78
443629	Journal of public administration research and theory	2011	81
443629	Journal of public administration research and theory	2012	303
443629	Journal of public administration research and theory	2013	74
443629	Journal of public administration research and theory	2014	82
443629	Journal of public administration research and theory	2015	69
443629	Journal of public administration research and theory	2016	126
443629	Journal of public administration research and theory	2017	53
443629	Journal of public administration research and theory	2018	81
443636	Journal of Public Policy	2002	721
443636	Journal of Public Policy	2003	64
443636	Journal of Public Policy	2004	21
443636	Journal of Public Policy	2005	18
443636	Journal of Public Policy	2006	18
443636	Journal of Public Policy	2007	24
443636	Journal of Public Policy	2008	755
443636	Journal of Public Policy	2009	42
443636	Journal of Public Policy	2010	26
443636	Journal of Public Policy	2011	21
443636	Journal of Public Policy	2012	21
443636	Journal of Public Policy	2013	34
443636	Journal of Public Policy	2014	32
443636	Journal of Public Policy	2015	43
443636	Journal of Public Policy	2016	32
443636	Journal of Public Policy	2017	29
443636	Journal of Public Policy	2018	44
443637	Journal of Public Policy & Marketing	2003	111
443637	Journal of Public Policy & Marketing	2004	23
443637	Journal of Public Policy & Marketing	2005	38
443637	Journal of Public Policy & Marketing	2006	22
443637	Journal of Public Policy & Marketing	2007	35
443637	Journal of Public Policy & Marketing	2008	25
443637	Journal of Public Policy & Marketing	2009	24
443637	Journal of Public Policy & Marketing	2010	24
443637	Journal of Public Policy & Marketing	2011	42
443637	Journal of Public Policy & Marketing	2012	54
443637	Journal of Public Policy & Marketing	2013	13
443637	Journal of Public Policy & Marketing	2014	28
443637	Journal of Public Policy & Marketing	2015	25
443637	Journal of Public Policy & Marketing	2016	24
443637	Journal of Public Policy & Marketing	2017	22
443637	Journal of Public Policy & Marketing	2018	28
443638	Journal of Public Relations Research	2004	164
443638	Journal of Public Relations Research	2005	26
443638	Journal of Public Relations Research	2006	16
443638	Journal of Public Relations Research	2007	4
443638	Journal of Public Relations Research	2008	21
443638	Journal of Public Relations Research	2009	27
443638	Journal of Public Relations Research	2010	23
443638	Journal of Public Relations Research	2011	37
443638	Journal of Public Relations Research	2012	26
443638	Journal of Public Relations Research	2013	34
443638	Journal of Public Relations Research	2014	20
443638	Journal of Public Relations Research	2015	28
443638	Journal of Public Relations Research	2016	22
443638	Journal of Public Relations Research	2017	23
443638	Journal of Public Relations Research	2018	21
443647	Journal of Quantitative Linguistics	2003	100
443647	Journal of Quantitative Linguistics	2005	78
443647	Journal of Quantitative Linguistics	2006	19
443647	Journal of Quantitative Linguistics	2007	31
443647	Journal of Quantitative Linguistics	2008	186
443647	Journal of Quantitative Linguistics	2009	17
443647	Journal of Quantitative Linguistics	2010	23
443647	Journal of Quantitative Linguistics	2011	15
443647	Journal of Quantitative Linguistics	2012	16
443647	Journal of Quantitative Linguistics	2013	27
443647	Journal of Quantitative Linguistics	2014	20
443647	Journal of Quantitative Linguistics	2015	10
443647	Journal of Quantitative Linguistics	2016	35
443647	Journal of Quantitative Linguistics	2017	36
443647	Journal of Quantitative Linguistics	2018	26
443676	Journal of Religion in Africa	2008	4
443678	Journal of Religious Ethics	2003	126
443678	Journal of Religious Ethics	2004	23
443678	Journal of Religious Ethics	2005	34
443678	Journal of Religious Ethics	2006	41
443678	Journal of Religious Ethics	2007	27
443678	Journal of Religious Ethics	2008	39
443678	Journal of Religious Ethics	2009	38
443678	Journal of Religious Ethics	2010	15
443684	Journal of research in crime and delinquency	2003	274
443684	Journal of research in crime and delinquency	2004	127
443684	Journal of research in crime and delinquency	2005	13
443684	Journal of research in crime and delinquency	2006	19
443684	Journal of research in crime and delinquency	2007	851
443684	Journal of research in crime and delinquency	2008	24
443684	Journal of research in crime and delinquency	2009	43
443684	Journal of research in crime and delinquency	2010	20
443684	Journal of research in crime and delinquency	2011	55
443684	Journal of research in crime and delinquency	2012	8
443684	Journal of research in crime and delinquency	2013	20
443684	Journal of research in crime and delinquency	2014	33
443684	Journal of research in crime and delinquency	2015	35
443684	Journal of research in crime and delinquency	2016	37
443684	Journal of research in crime and delinquency	2017	23
443684	Journal of research in crime and delinquency	2018	31
443685	Journal of Research in International Education	2003	179
443685	Journal of Research in International Education	2004	300
443685	Journal of Research in International Education	2005	32
443685	Journal of Research in International Education	2006	27
443685	Journal of Research in International Education	2007	31
443685	Journal of Research in International Education	2008	30
443685	Journal of Research in International Education	2009	36
443685	Journal of Research in International Education	2010	19
443685	Journal of Research in International Education	2011	46
443685	Journal of Research in International Education	2012	28
443685	Journal of Research in International Education	2013	25
443685	Journal of Research in International Education	2014	26
443685	Journal of Research in International Education	2015	26
443685	Journal of Research in International Education	2016	27
443685	Journal of Research in International Education	2017	40
443685	Journal of Research in International Education	2018	34
443688	Journal of Research in Reading	2003	155
443688	Journal of Research in Reading	2004	54
443688	Journal of Research in Reading	2005	377
443688	Journal of Research in Reading	2006	44
443688	Journal of Research in Reading	2007	27
443688	Journal of Research in Reading	2008	28
443688	Journal of Research in Reading	2009	41
443688	Journal of Research in Reading	2010	34
443688	Journal of Research in Reading	2018	11
443691	Journal of Research on Adolescence	2003	44
443691	Journal of Research on Adolescence	2004	20
443691	Journal of Research on Adolescence	2005	34
443691	Journal of Research on Adolescence	2006	208
443691	Journal of Research on Adolescence	2007	26
443691	Journal of Research on Adolescence	2008	30
443691	Journal of Research on Adolescence	2009	44
443691	Journal of Research on Adolescence	2010	27
443691	Journal of Research on Adolescence	2018	42
443695	Journal of Risk and Uncertainty	2003	3
443695	Journal of Risk and Uncertainty	2004	145
443695	Journal of Risk and Uncertainty	2005	119
443695	Journal of Risk and Uncertainty	2006	27
443695	Journal of Risk and Uncertainty	2007	25
443695	Journal of Risk and Uncertainty	2008	32
443695	Journal of Risk and Uncertainty	2009	26
443695	Journal of Risk and Uncertainty	2010	29
443695	Journal of Risk and Uncertainty	2011	25
443695	Journal of Risk and Uncertainty	2012	20
443695	Journal of Risk and Uncertainty	2013	24
443695	Journal of Risk and Uncertainty	2014	24
443695	Journal of Risk and Uncertainty	2015	25
443695	Journal of Risk and Uncertainty	2016	15
443695	Journal of Risk and Uncertainty	2017	22
443695	Journal of Risk and Uncertainty	2018	28
443696	Journal of Risk Research	2002	5746
443696	Journal of Risk Research	2003	132
443696	Journal of Risk Research	2004	371
443696	Journal of Risk Research	2005	198
443696	Journal of Risk Research	2006	93
443696	Journal of Risk Research	2007	91
443696	Journal of Risk Research	2008	45
443696	Journal of Risk Research	2009	64
443696	Journal of Risk Research	2010	89
443696	Journal of Risk Research	2011	99
443696	Journal of Risk Research	2012	84
443696	Journal of Risk Research	2013	115
443696	Journal of Risk Research	2014	140
443696	Journal of Risk Research	2015	94
443696	Journal of Risk Research	2016	108
443696	Journal of Risk Research	2017	97
443696	Journal of Risk Research	2018	73
443699	Journal of Roman Studies	2006	5697
443699	Journal of Roman Studies	2008	220
443699	Journal of Roman Studies	2010	527
443699	Journal of Roman Studies	2011	93
443699	Journal of Roman Studies	2012	1951
443699	Journal of Roman Studies	2013	88
443699	Journal of Roman Studies	2014	117
443699	Journal of Roman Studies	2015	127
443699	Journal of Roman Studies	2016	105
443699	Journal of Roman Studies	2017	116
443699	Journal of Roman Studies	2018	90
443707	Journal of School Health	2005	16
443707	Journal of School Health	2006	127
443707	Journal of School Health	2007	78
443707	Journal of School Health	2008	104
443707	Journal of School Health	2009	9842
443707	Journal of School Health	2010	59
443712	Journal of Science Education and Technology	2004	56
443712	Journal of Science Education and Technology	2005	130
443712	Journal of Science Education and Technology	2006	57
443712	Journal of Science Education and Technology	2007	48
443712	Journal of Science Education and Technology	2008	54
443712	Journal of Science Education and Technology	2009	64
443712	Journal of Science Education and Technology	2010	69
443712	Journal of Science Education and Technology	2011	87
443712	Journal of Science Education and Technology	2012	73
443712	Journal of Science Education and Technology	2013	53
443712	Journal of Science Education and Technology	2014	56
443712	Journal of Science Education and Technology	2015	54
443712	Journal of Science Education and Technology	2016	84
443712	Journal of Science Education and Technology	2017	44
443712	Journal of Science Education and Technology	2018	38
443713	Journal of Science Teacher Education	2002	131
443713	Journal of Science Teacher Education	2003	47
443713	Journal of Science Teacher Education	2004	53
443713	Journal of Science Teacher Education	2005	21
443713	Journal of Science Teacher Education	2006	27
443713	Journal of Science Teacher Education	2007	181
443713	Journal of Science Teacher Education	2008	54
443713	Journal of Science Teacher Education	2009	63
443713	Journal of Science Teacher Education	2010	54
443713	Journal of Science Teacher Education	2011	37
443713	Journal of Science Teacher Education	2012	68
443713	Journal of Science Teacher Education	2013	43
443713	Journal of Science Teacher Education	2014	35
443713	Journal of Science Teacher Education	2015	36
443713	Journal of Science Teacher Education	2016	49
443713	Journal of Science Teacher Education	2018	92
443719	Journal of Semantics	2004	122
443719	Journal of Semantics	2005	20
443719	Journal of Semantics	2006	12
443719	Journal of Semantics	2007	221
443719	Journal of Semantics	2008	12
443719	Journal of Semantics	2009	15
443719	Journal of Semantics	2010	22
443719	Journal of Semantics	2011	11
443719	Journal of Semantics	2012	52
443719	Journal of Semantics	2013	19
443719	Journal of Semantics	2014	19
443719	Journal of Semantics	2015	15
443719	Journal of Semantics	2016	17
443719	Journal of Semantics	2017	23
443719	Journal of Semantics	2018	22
443720	Journal of Semitic Studies	2004	342
443720	Journal of Semitic Studies	2005	132
443720	Journal of Semitic Studies	2006	75
443720	Journal of Semitic Studies	2007	2948
443720	Journal of Semitic Studies	2008	76
443720	Journal of Semitic Studies	2009	81
443720	Journal of Semitic Studies	2010	76
443720	Journal of Semitic Studies	2011	54
443720	Journal of Semitic Studies	2012	602
443720	Journal of Semitic Studies	2013	62
443720	Journal of Semitic Studies	2014	59
443720	Journal of Semitic Studies	2015	58
443720	Journal of Semitic Studies	2016	298
443720	Journal of Semitic Studies	2017	97
